Date,Open,High,Low,Close,Volume,Adj Close
2005-10-31,329.20,334.70,320.50,322.65,1180100,156.926
2005-10-28,312.00,333.90,311.00,329.20,4354400,160.112
2005-10-27,338.95,341.35,305.25,311.95,3198500,151.722
2005-10-26,323.60,338.60,323.60,336.90,397400,163.857
2005-10-25,323.60,335.00,323.00,329.55,366900,160.282
2005-10-24,330.80,334.90,321.20,323.85,406500,157.51
2005-10-21,320.00,332.90,317.00,330.90,1810600,160.938
2005-10-20,315.00,319.80,309.65,313.60,1307400,152.524
2005-10-19,320.00,324.00,309.50,311.75,719300,151.625
2005-10-18,319.55,329.90,319.10,322.55,337800,156.877
2005-10-17,331.75,334.90,310.25,319.30,1531400,155.297
2005-10-14,344.45,346.90,326.35,328.25,953400,159.65
2005-10-13,351.90,351.90,342.25,343.50,659100,167.067
2005-10-11,350.00,352.00,343.10,350.90,445800,170.666
2005-10-10,345.10,352.00,344.00,349.85,522100,170.155
2005-10-07,339.00,348.00,335.50,343.30,625900,166.969
2005-10-06,344.90,346.00,336.00,338.75,847000,164.756
2005-10-05,349.95,351.75,344.50,347.25,382700,168.891
2005-10-04,349.85,351.00,347.10,348.40,252200,169.45
2005-10-03,352.00,352.00,345.60,346.60,511400,168.574
2005-09-30,349.90,352.90,344.00,348.50,830500,169.498
2005-09-29,347.00,349.20,342.00,346.15,1105000,168.355
2005-09-28,349.00,349.00,339.90,344.25,572400,167.431
2005-09-27,348.15,353.90,340.00,345.80,3486900,168.185
2005-09-26,344.00,351.45,340.20,349.55,504300,170.009
2005-09-23,339.90,348.65,327.00,339.00,902600,164.878
2005-09-22,353.30,353.30,330.05,335.30,361000,163.078
2005-09-21,359.00,363.00,338.00,350.70,749300,170.568
2005-09-20,360.50,366.00,355.10,358.60,510200,174.411
2005-09-19,362.90,366.70,358.00,360.60,440300,175.383
2005-09-16,343.50,365.50,341.10,362.80,1246900,176.453
2005-09-15,336.00,344.00,335.00,343.00,247300,166.823
2005-09-14,345.00,346.00,334.00,336.95,388800,163.881
2005-09-13,336.00,344.90,330.00,343.25,1073200,166.945
2005-09-12,334.50,335.70,332.10,334.55,275300,162.714
2005-09-09,330.30,332.50,328.25,332.05,537700,161.498
2005-09-08,327.55,332.50,326.00,330.30,702000,160.647
2005-09-06,320.00,326.00,318.00,325.05,502000,158.093
2005-09-05,323.20,326.00,317.55,318.55,547300,154.932
2005-09-02,319.00,322.50,315.05,319.70,740000,155.491
2005-09-01,318.95,319.95,314.50,316.25,136200,153.813
2005-08-31,319.90,319.90,312.90,315.05,231900,153.23
2005-08-30,319.95,319.95,314.00,316.00,282200,153.692
2005-08-29,314.00,324.00,304.10,316.85,775500,154.105
2005-08-26,314.50,314.90,307.10,310.50,428800,151.017
2005-08-25,314.00,315.00,309.50,313.40,482700,152.427
2005-08-24,303.05,313.90,301.15,311.25,438900,151.381
2005-08-23,309.00,309.90,301.30,303.65,261000,147.685
2005-08-22,314.90,317.00,303.50,305.00,746700,148.342
2005-08-19,322.50,324.50,309.80,311.95,659400,151.722
2005-08-18,322.00,322.50,315.00,317.90,648700,154.616
2005-08-17,320.00,322.45,314.05,319.95,496700,155.613
2005-08-16,311.90,322.00,311.00,318.35,751200,154.835
2005-08-12,313.50,313.50,306.00,310.50,1375900,151.017
2005-08-11,304.90,314.00,302.00,310.65,1245200,151.09
2005-08-10,296.90,304.00,295.50,303.35,2209400,147.539
2005-08-09,291.25,300.00,286.55,291.10,3597800,141.581
2005-08-08,296.85,300.00,288.20,290.65,5016700,141.362
2005-08-05,287.90,302.10,287.80,292.85,2243000,142.432
2005-08-04,286.50,288.90,279.90,284.00,837000,138.128
2005-08-03,288.50,288.50,281.00,283.80,885300,138.031
2005-08-02,286.45,289.45,284.00,286.20,459500,139.198
2005-08-01,280.00,292.85,280.00,286.20,728400,139.198
2005-07-29,277.00,287.20,270.00,283.10,2516000,137.69
2005-07-27,277.00,277.00,271.50,272.95,387500,132.754
2005-07-26,267.00,278.75,267.00,275.45,3055400,133.969
2005-07-25,267.00,270.80,261.10,267.25,1511600,129.981
2005-07-22,252.10,267.00,251.00,266.70,2241600,129.714
2005-07-21,251.70,255.00,248.70,253.60,474900,123.342
2005-07-20,255.50,258.00,248.00,249.80,359200,121.494
2005-07-19,257.00,260.00,254.00,254.90,257900,123.975
2005-07-18,259.80,261.50,255.00,257.00,462000,124.996
2005-07-15,244.55,258.40,244.55,256.65,365400,124.826
2005-07-14,253.50,257.00,251.55,252.55,469400,122.832
2005-07-13,261.95,263.90,252.15,254.25,510100,123.658
2005-07-12,259.00,262.90,249.25,258.90,1994200,125.92
2005-07-11,255.00,265.00,254.50,256.00,1648000,124.51
2005-07-08,242.00,259.90,241.25,253.70,3822400,123.391
2005-07-07,244.00,245.00,237.05,241.45,404200,117.433
2005-07-06,241.55,245.50,240.50,243.90,686100,118.625
2005-07-05,248.00,248.00,241.10,241.55,250200,117.482
2005-07-04,246.00,248.50,243.00,247.35,539300,120.303
2005-07-01,244.00,247.50,240.25,245.40,487300,119.354
2005-06-30,243.90,247.00,241.95,242.85,647300,118.114
2005-06-29,240.00,244.90,240.00,243.30,1385400,118.333
2005-06-28,239.90,244.25,239.20,240.15,1474000,116.801
2005-06-27,237.60,241.40,236.70,239.55,1060900,116.509
2005-06-24,236.00,239.10,232.05,238.15,435500,115.828
2005-06-23,239.00,242.00,236.20,238.40,848300,115.95
2005-06-22,238.00,241.00,235.20,238.10,907100,115.804
2005-06-21,235.00,238.00,231.75,237.00,251900,115.269
2005-06-20,234.80,240.55,232.15,235.45,605900,114.515
2005-06-17,232.80,236.25,231.90,233.60,419200,113.615
2005-06-16,240.00,241.00,232.20,234.65,546200,114.126
2005-06-15,227.50,241.70,227.00,239.75,2187400,116.606
2005-06-14,223.70,228.25,222.70,227.35,1082500,110.575
2005-06-13,219.10,223.60,218.00,222.10,412600,108.022
2005-06-10,222.00,222.50,218.05,220.10,76600,107.049
2005-06-09,222.00,223.95,219.10,221.00,11113500,107.487
2005-06-08,221.90,221.90,220.00,221.05,152100,107.511
2005-06-07,218.25,222.50,218.25,221.05,361800,107.511
2005-06-06,110.45,111.00,109.50,109.825,132600,53.415
2005-06-03,111.50,111.50,109.55,110.275,80100,53.634
2005-06-02,224.50,224.50,218.00,219.85,279400,106.928
2005-06-01,221.50,225.00,221.50,222.95,607500,108.435
2005-05-31,221.00,224.90,220.20,224.05,436400,108.97
2005-05-30,223.00,224.00,219.05,220.75,155900,107.365
2005-05-27,226.90,228.50,222.15,225.10,577100,109.481
2005-05-26,220.00,229.95,218.85,227.25,941700,110.527
2005-05-25,220.10,220.85,218.05,220.15,98200,107.073
2005-05-24,219.50,222.00,218.20,219.75,561800,106.879
2005-05-23,217.50,220.00,215.00,219.05,234400,106.538
2005-05-20,218.50,218.50,213.00,215.70,195400,104.909
2005-05-19,216.50,218.40,215.00,216.85,221500,105.468
2005-05-18,219.00,219.00,212.25,214.25,1107200,104.204
2005-05-17,223.45,224.00,216.00,219.95,330300,106.976
2005-05-16,215.65,222.90,215.60,221.75,356600,107.852
2005-05-13,218.90,218.90,215.00,215.60,245700,104.86
2005-05-12,221.90,221.90,217.50,219.25,235100,106.636
2005-05-11,220.00,220.15,214.50,219.85,329100,106.928
2005-05-10,225.00,225.00,219.75,221.30,507300,107.633
2005-05-09,218.00,223.70,216.30,222.90,779100,108.411
2005-05-06,214.10,219.90,213.10,218.25,462400,106.149
2005-05-05,217.50,219.00,216.00,217.80,321800,105.93
2005-05-04,211.50,217.00,211.00,216.15,481000,105.128
2005-05-03,207.00,211.80,207.00,211.05,305400,102.647
2005-05-02,212.00,212.00,205.60,206.35,184000,100.362
2005-04-29,210.00,210.50,204.00,207.15,612400,100.751
2005-04-28,205.00,208.60,199.00,207.65,2094800,100.994
2005-04-27,206.50,206.50,200.60,202.15,387600,98.319
2005-04-26,211.00,211.00,205.00,206.00,208900,100.191
2005-04-25,206.10,210.25,205.10,208.50,410700,101.407
2005-04-22,208.00,208.70,205.00,207.30,212600,100.824
2005-04-21,207.00,208.50,204.50,205.50,343600,99.948
2005-04-20,208.80,209.00,203.15,205.50,330400,99.948
2005-04-19,205.00,212.90,205.00,206.75,1063300,100.556
2005-04-18,203.00,208.80,192.45,203.90,1321500,99.17
2005-04-15,206.00,206.50,200.00,203.70,406500,99.073
2005-04-13,210.00,212.00,206.00,206.50,254400,100.435
2005-04-12,208.00,210.00,207.50,208.45,142600,101.383
2005-04-11,213.00,213.00,206.05,208.05,142100,101.188
2005-04-08,210.00,214.95,210.00,213.05,304500,103.62
2005-04-07,212.90,214.00,208.00,208.80,276000,101.553
2005-04-06,218.00,218.50,211.00,212.20,200400,103.207
2005-04-05,215.00,218.00,210.25,217.25,431000,105.663
2005-04-04,219.00,219.40,213.00,215.70,251000,104.909
2005-04-01,210.00,217.80,206.90,216.55,603000,105.323
2005-03-31,204.00,209.00,204.00,206.85,279900,100.605
2005-03-30,209.00,209.00,199.50,202.70,640000,98.586
2005-03-29,209.25,211.00,205.25,206.20,379700,100.289
2005-03-28,212.00,215.00,209.00,210.55,424200,102.404
2005-03-24,214.00,214.90,211.75,213.55,1014800,103.863
2005-03-23,213.00,216.50,210.00,214.45,827100,104.301
2005-03-22,214.80,215.00,208.00,212.30,579200,103.255
2005-03-21,209.80,213.30,209.80,212.00,387300,103.11
2005-03-18,201.50,210.00,198.95,207.70,1219400,101.018
2005-03-17,207.50,207.50,195.80,198.80,1781600,96.69
2005-03-16,215.50,215.50,209.00,209.55,1258100,101.918
2005-03-15,222.00,223.30,215.00,216.45,1140200,105.274
2005-03-14,218.00,234.10,218.00,222.15,227344400,108.046
2005-03-11,225.15,229.90,221.00,225.45,929000,109.651
2005-03-10,228.00,229.10,222.30,223.15,2884300,108.533
2005-03-09,231.00,233.00,226.05,229.75,876100,111.743
2005-03-08,231.90,233.50,228.00,229.90,774900,111.815
2005-03-07,236.00,236.00,228.90,230.15,2097500,111.937
2005-03-04,235.00,239.90,233.50,235.95,2435600,114.758
2005-03-03,236.00,237.10,231.55,235.10,2205400,114.345
2005-03-02,220.00,240.70,220.00,235.95,6670000,114.758
2005-03-01,225.00,225.00,217.90,223.75,978200,108.824
2005-02-28,218.50,226.00,218.50,225.10,2844700,109.481
2005-02-25,215.00,220.60,214.30,219.85,5226400,106.928
2005-02-24,215.10,215.75,210.85,213.50,2368400,103.839
2005-02-23,215.50,217.90,213.00,215.00,953100,104.569
2005-02-22,215.00,216.95,214.00,214.70,394600,104.423
2005-02-21,218.15,220.00,214.30,215.00,896300,104.569
2005-02-18,214.90,220.25,208.70,218.15,3285500,106.101
2005-02-17,216.00,216.00,208.20,210.25,1120500,102.258
2005-02-16,220.05,220.05,213.25,214.75,1069400,104.447
2005-02-15,214.00,220.50,213.25,219.85,13808300,106.928
2005-02-14,209.90,218.15,209.90,214.80,1601200,104.471
2005-02-11,206.50,209.90,206.00,208.65,631600,101.48
2005-02-10,210.50,213.00,202.50,205.10,2303400,99.754
2005-02-09,216.00,216.00,208.15,209.40,2201600,101.845
2005-02-08,220.00,220.00,214.45,214.85,1823500,104.496
2005-02-07,220.00,224.75,218.55,220.75,1975300,107.365
2005-02-04,220.00,223.00,215.10,217.45,1601300,105.76
2005-02-03,219.90,225.30,216.75,219.40,3899600,106.709
2005-02-02,227.00,228.70,215.95,219.05,148705700,106.538
2005-02-01,231.00,232.70,220.00,222.35,2169200,108.143
2005-01-31,222.45,235.95,222.45,230.35,4137000,112.034
2005-01-28,211.35,221.50,210.00,220.10,3113200,107.049
2005-01-27,205.00,212.00,199.00,209.75,5098400,102.015
2005-01-25,200.00,204.45,198.00,203.30,481000,98.878
2005-01-24,202.00,206.95,196.00,198.30,1653200,96.446
2005-01-20,212.00,212.00,196.45,200.80,1621900,97.662
2005-01-19,215.00,215.00,210.00,211.65,429100,102.939
2005-01-18,210.00,215.70,210.00,214.75,2292200,104.447
2005-01-17,211.90,214.90,208.45,210.65,1126800,102.453
2005-01-14,210.00,220.35,203.60,210.30,5490100,102.283
2005-01-13,197.90,214.70,194.40,207.65,7109400,100.994
2005-01-12,201.10,202.95,194.00,195.40,775400,95.036
2005-01-11,202.00,204.90,198.10,199.90,2672500,97.225
2005-01-10,210.00,210.00,199.50,202.70,2083800,98.586
2005-01-07,210.00,214.00,199.50,210.60,3391800,102.429
2005-01-06,210.00,218.00,209.65,211.00,3256700,102.623
2005-01-05,226.00,226.00,204.00,210.20,2723700,102.234
2005-01-04,228.00,233.00,221.00,225.90,8046700,109.87
2005-01-03,218.90,230.00,217.85,227.85,1214700,110.818
2004-12-31,215.00,216.50,212.05,215.60,629500,104.86
2004-12-30,225.00,235.00,208.50,211.30,1739000,102.769
2004-12-29,211.95,215.00,207.75,212.75,370600,103.474
2004-12-28,210.00,214.40,209.65,211.95,965800,103.085
2004-12-27,205.00,209.95,205.00,208.35,527100,101.334
2004-12-24,210.00,212.40,205.00,208.60,521700,101.456
2004-12-23,205.10,209.00,204.25,208.70,982300,101.505
2004-12-22,201.90,207.75,200.80,203.50,1529300,98.975
2004-12-21,195.50,200.00,195.50,199.35,591900,96.957
2004-12-20,200.00,200.50,194.00,195.25,1413800,94.963
2004-12-17,214.00,214.90,197.50,199.15,2393000,96.86
2004-12-16,213.75,220.00,202.00,213.30,6741200,103.742
2004-12-15,202.00,215.00,201.00,211.75,6842700,102.988
2004-12-14,194.00,201.60,194.00,199.65,3634400,97.103
2004-12-13,187.90,193.50,187.90,190.90,509700,92.847
2004-12-10,194.00,194.00,186.15,188.05,1522300,91.461
2004-12-09,189.90,198.00,189.90,192.75,3873100,93.747
2004-12-08,180.95,191.90,180.95,188.25,18878300,91.558
2004-12-07,179.00,179.60,175.70,178.05,612700,86.597
2004-12-06,186.00,186.00,176.50,178.50,553400,86.816
2004-12-03,185.70,188.00,183.55,185.45,1392400,90.197
2004-12-02,184.70,190.00,182.10,185.70,6235900,90.318
2004-12-01,174.95,187.00,174.00,183.55,9570100,89.272
2004-11-30,169.55,174.30,169.20,173.55,2823800,84.409
2004-11-29,168.50,169.50,166.00,168.45,1544900,81.928
2004-11-25,165.00,168.50,162.65,167.60,2375700,81.515
2004-11-24,164.50,166.75,163.10,164.55,1457000,80.031
2004-11-23,164.00,168.25,163.00,164.05,1670800,79.788
2004-11-22,160.00,162.80,159.00,161.30,1156900,78.451
2004-11-19,161.90,162.35,160.00,160.90,710700,78.256
2004-11-18,162.00,163.70,160.00,160.95,782200,78.281
2004-11-17,163.20,163.20,160.35,161.45,1032200,78.524
2004-11-16,165.30,165.30,160.25,162.50,1272800,79.034
2004-11-12,165.80,166.40,163.50,164.30,282900,79.91
2004-11-11,163.25,170.80,162.00,164.05,4055300,79.788
2004-11-10,159.75,163.50,159.20,162.85,1595600,79.205
2004-11-09,159.10,160.00,158.10,159.60,2243600,77.624
2004-11-08,158.00,159.15,156.55,158.75,730400,77.211
2004-11-05,160.00,160.00,156.00,157.65,972800,76.676
2004-11-04,160.00,160.50,157.55,159.60,1175900,77.624
2004-11-03,159.50,160.40,157.75,159.40,945900,77.527
2004-11-02,159.15,159.70,157.00,159.00,1136400,77.332
2004-11-01,158.00,158.85,155.20,158.00,1000300,76.846
2004-10-29,161.10,164.60,156.25,157.30,1699500,76.505
2004-10-28,159.65,163.80,153.00,159.30,4348300,77.478
2004-10-27,152.10,158.45,152.10,157.85,1272400,76.773
2004-10-26,151.75,155.50,151.60,155.15,1830300,75.46
2004-10-25,148.75,152.95,148.45,150.85,1630100,73.368
2004-10-21,150.50,150.75,148.15,148.75,189300,72.347
2004-10-20,152.10,153.70,148.10,148.95,432600,72.444
2004-10-19,148.90,151.70,147.80,151.05,1067200,73.466
2004-10-18,152.50,153.70,146.75,147.70,508400,71.836
2004-10-15,149.95,152.35,148.60,150.35,689800,73.125
2004-10-14,152.75,153.70,147.25,148.30,420100,72.128
2004-10-12,155.10,157.00,150.40,151.70,1444300,73.782
2004-10-11,154.85,159.70,153.50,156.90,1483000,76.311
2004-10-08,155.00,158.20,154.50,156.75,7288800,76.238
2004-10-07,151.00,157.25,149.30,154.65,4891400,75.216
2004-10-06,148.00,152.80,147.50,148.80,1414700,72.371
2004-10-05,144.75,149.50,144.00,148.95,899100,72.444
2004-10-04,143.70,146.80,143.60,144.70,773200,70.377
2004-10-01,145.45,147.40,141.70,142.75,935500,69.429
2004-09-30,142.00,147.10,140.60,146.10,1516200,71.058
2004-09-29,141.90,142.00,140.00,140.30,1602500,68.237
2004-09-28,145.50,145.90,140.10,141.65,1526700,68.894
2004-09-27,150.00,150.00,143.75,145.20,998100,70.62
2004-09-24,148.25,150.00,146.40,149.70,793100,72.809
2004-09-23,149.45,149.95,147.15,148.20,888300,72.079
2004-09-22,150.10,151.80,148.00,150.00,1244300,72.955
2004-09-21,149.25,150.70,147.50,149.90,1104600,72.906
2004-09-20,150.05,151.00,144.65,148.00,1555100,71.982
2004-09-17,147.00,150.40,146.05,149.60,2194800,72.76
2004-09-16,144.20,146.70,143.55,145.50,1315800,70.766
2004-09-15,146.00,149.50,141.25,143.20,2087800,69.648
2004-09-14,140.00,146.90,138.20,146.15,3630700,71.082
2004-09-13,139.50,141.75,136.50,139.65,1784800,67.921
2004-09-10,133.05,139.55,132.25,138.90,2271800,67.556
2004-09-09,138.00,138.90,131.00,132.75,2430200,64.565
2004-09-08,134.90,136.90,133.90,136.50,1188100,66.389
2004-09-07,137.80,137.80,133.20,133.75,1152300,65.051
2004-09-06,135.60,137.00,134.60,135.10,999300,65.708
2004-09-03,136.75,137.90,134.10,134.50,1746000,65.416
2004-09-02,137.50,138.40,136.10,136.60,873100,66.438
2004-09-01,139.50,140.85,136.25,137.15,1253800,66.705
2004-08-31,137.50,140.50,136.90,139.85,1564200,68.018
2004-08-30,138.55,141.00,135.50,135.95,2189400,66.121
2004-08-27,136.45,140.00,135.00,139.90,2039400,68.043
2004-08-26,137.90,142.20,136.10,136.65,6771400,66.462
2004-08-25,136.75,138.20,135.20,136.75,3857800,66.511
2004-08-24,140.00,141.25,134.75,135.50,3916500,65.903
2004-08-23,143.00,143.95,138.30,139.50,2133200,67.848
2004-08-20,146.00,146.00,140.25,142.35,2761900,69.234
2004-08-19,140.00,146.05,135.70,145.10,6453900,70.572
2004-08-18,152.00,152.00,138.65,141.50,6404200,68.821
2004-08-17,148.00,152.90,148.00,151.10,1380200,73.49
2004-08-16,152.00,153.75,148.60,150.05,3932400,72.979
2004-08-13,156.90,156.90,146.50,150.60,137445000,73.247
2004-08-12,156.40,160.95,156.40,158.50,5459800,77.089
2004-08-11,157.75,159.90,157.00,157.40,2677500,76.554
2004-08-10,153.00,158.40,152.50,157.55,3896000,76.627
2004-08-09,149.90,152.85,149.35,152.20,1422300,74.025
2004-08-06,150.85,151.50,147.80,149.00,1453900,72.468
2004-08-05,150.05,151.75,147.40,150.30,1847000,73.101
2004-08-04,149.40,153.80,149.40,150.65,1251800,73.271
2004-08-03,150.90,151.50,149.10,150.00,605400,72.955
2004-08-02,152.70,152.70,148.60,151.05,1211300,73.466
2004-07-30,150.60,153.35,149.40,152.00,1902500,73.928
2004-07-29,150.45,150.65,145.25,149.25,2069100,72.59
2004-07-28,150.30,151.50,149.10,149.95,1696100,72.931
2004-07-27,151.80,151.80,146.50,148.45,2695700,72.201
2004-07-26,151.70,154.65,149.00,150.55,4572000,73.222
2004-07-23,167.00,170.80,150.30,152.35,12073500,74.098
2004-07-22,160.00,166.00,159.05,164.65,3576600,80.08
2004-07-21,158.00,160.15,155.00,157.15,2766000,76.432
2004-07-20,152.20,156.60,151.25,155.30,1733600,75.533
2004-07-19,151.00,155.90,149.55,151.40,1799600,73.636
2004-07-16,150.35,151.20,148.00,150.05,1544500,72.979
2004-07-15,148.50,151.40,147.20,150.15,1364400,73.028
2004-07-14,153.95,155.50,148.05,149.70,1442000,72.809
2004-07-13,155.50,157.70,150.10,151.70,1534400,73.782
2004-07-12,150.00,157.45,150.00,154.95,2718900,75.362
2004-07-09,148.00,159.90,144.30,158.10,4072900,76.894
2004-07-08,145.40,165.40,142.85,148.55,8778800,72.25
2004-07-07,149.00,151.65,144.35,145.25,1992600,70.645
2004-07-06,148.00,150.35,145.60,149.50,1761100,72.712
2004-07-05,144.50,148.30,143.70,147.70,1988500,71.836
2004-07-02,139.05,144.80,137.50,143.65,2437100,69.866
2004-07-01,137.85,140.00,135.50,139.25,1568400,67.726
2004-06-30,140.10,141.80,135.20,136.40,1986600,66.34
2004-06-29,136.90,138.50,134.70,137.60,1166700,66.924
2004-06-28,134.00,138.55,133.00,137.05,1625900,66.656
2004-06-25,127.00,133.75,126.00,133.25,2295100,64.808
2004-06-24,130.80,131.75,124.00,126.30,2363500,61.428
2004-06-23,133.90,133.90,128.45,130.40,1334900,63.422
2004-06-22,132.40,135.00,131.50,133.25,2167100,64.808
2004-06-21,136.10,137.00,129.80,130.90,1199100,63.665
2004-06-18,136.50,138.00,134.25,135.10,1623400,65.708
2004-06-17,136.10,137.00,134.00,135.40,944800,65.854
2004-06-16,139.60,139.60,135.00,136.10,1546100,66.194
2004-06-15,139.80,141.50,136.05,137.55,1226600,66.90
2004-06-14,140.00,141.80,132.40,139.50,2736100,67.848
2004-06-11,150.40,150.40,141.00,141.80,2064200,68.967
2004-06-10,146.10,151.05,146.00,150.05,3001300,72.979
2004-06-09,146.55,149.70,144.35,148.90,2485600,72.42
2004-06-08,143.15,148.20,142.00,146.25,3846600,71.131
2004-06-07,133.00,142.50,133.00,140.90,2434100,68.529
2004-06-04,135.10,136.50,127.80,132.40,5611800,64.395
2004-06-03,143.00,145.00,134.55,137.00,1660600,66.632
2004-06-02,139.90,143.25,139.00,141.20,1691600,68.675
2004-06-01,140.00,144.95,137.95,138.35,2092200,67.289
2004-05-31,145.80,146.00,136.65,138.25,2189000,67.24
2004-05-28,155.00,155.00,146.00,147.50,1247500,71.739
2004-05-27,155.80,156.90,152.60,153.60,1120100,74.706
2004-05-26,151.90,157.95,151.10,155.00,3036500,75.387
2004-05-25,156.00,156.00,148.50,149.90,1227100,72.906
2004-05-24,149.25,154.90,147.90,154.05,939100,74.925
2004-05-21,154.00,154.00,144.10,148.30,1342500,72.128
2004-05-20,159.00,159.85,149.35,150.60,1678000,73.247
2004-05-19,149.05,158.40,149.00,155.00,3489200,75.387
2004-05-18,136.00,151.50,135.00,146.75,2486500,71.374
2004-05-17,142.00,148.00,115.00,135.25,3067000,65.781
2004-05-14,161.80,163.40,138.20,143.60,3742100,69.842
2004-05-13,151.00,168.50,142.00,160.00,5678600,77.819
2004-05-12,150.10,156.00,145.00,153.40,2136900,74.609
2004-05-11,155.00,155.00,142.60,150.90,4038300,73.393
2004-05-10,168.00,168.90,156.65,158.25,2575600,76.967
2004-05-07,174.50,174.50,165.55,167.25,2706600,81.345
2004-05-06,175.30,177.30,174.25,174.40,1637700,84.822
2004-05-05,169.50,174.30,168.70,173.00,2331000,84.141
2004-05-04,168.50,172.45,165.70,167.55,2558900,81.491
2004-05-03,170.40,170.95,162.50,166.65,1537900,81.053
2004-04-30,171.30,174.30,168.50,169.80,2270700,82.585
2004-04-29,166.85,172.00,166.55,170.70,2041600,83.023
2004-04-28,166.45,172.00,166.00,167.05,3260700,81.247
2004-04-27,185.00,185.00,165.60,166.80,4096100,81.126
2004-04-23,169.35,188.90,168.00,177.10,10969600,86.135
2004-04-22,167.40,172.00,167.00,167.90,1643900,81.661
2004-04-21,168.00,170.80,165.00,166.15,1261200,80.81
2004-04-20,170.00,172.20,166.10,167.40,1901900,81.418
2004-04-19,174.50,174.50,168.00,169.75,1718600,82.561
2004-04-16,169.95,170.75,167.60,168.85,1134600,82.123
2004-04-15,176.55,178.30,167.00,169.20,2730100,82.293
2004-04-13,170.00,176.70,169.40,174.30,2302600,84.774
2004-04-12,169.50,173.55,168.00,168.90,1200200,82.147
2004-04-08,167.90,170.00,161.85,167.55,1782300,81.491
2004-04-07,167.45,170.05,165.10,166.55,1394800,81.004
2004-04-06,167.00,173.20,165.00,166.30,2716500,80.883
2004-04-05,174.30,177.20,163.10,164.30,3428400,79.91
2004-04-02,163.00,173.25,161.90,171.80,4827600,83.558
2004-04-01,155.00,169.40,155.00,162.40,4298100,78.986
2004-03-31,153.90,156.40,149.50,154.65,1401800,75.216
2004-03-30,147.00,154.45,146.00,152.85,2502800,74.341
2004-03-29,148.90,150.00,144.45,145.85,1972100,70.936
2004-03-26,147.90,149.50,145.10,146.35,1803800,71.18
2004-03-25,140.70,147.00,139.65,145.45,2274200,70.742
2004-03-24,138.00,142.00,137.65,139.10,1977200,67.653
2004-03-23,132.25,140.90,132.25,138.85,2187200,67.532
2004-03-22,135.50,136.00,128.10,133.95,1901300,65.149
2004-03-19,142.50,143.75,133.00,135.30,2691400,65.805
2004-03-18,146.20,146.75,140.00,141.80,2001200,68.967
2004-03-17,146.00,147.50,144.00,146.15,2004700,71.082
2004-03-16,146.00,151.45,141.30,144.85,3391800,70.45
2004-03-15,152.10,155.40,149.25,150.90,3261400,73.393
2004-03-12,148.00,154.00,147.30,151.10,4923100,73.49
2004-03-11,154.75,155.15,147.15,150.05,3178900,72.979
2004-03-10,153.70,159.65,152.90,155.45,3655100,75.606
2004-03-09,154.70,156.25,152.30,153.95,2306000,74.876
2004-03-08,155.00,156.80,152.00,154.90,3770300,75.338
2004-03-05,155.30,155.30,149.70,154.50,3116700,75.144
2004-03-04,155.10,160.25,152.00,154.05,3284500,74.925
2004-03-03,163.85,164.00,151.60,154.80,3724100,75.289
2004-03-01,143.50,167.00,143.50,162.95,8428500,79.253
2004-02-27,144.35,146.20,140.10,142.85,1945300,69.477
2004-02-26,148.10,149.65,141.60,142.55,2067100,69.331
2004-02-25,149.90,150.30,146.55,147.50,2135200,71.739
2004-02-24,149.00,149.90,138.15,149.20,3348300,72.566
2004-02-23,154.85,157.00,148.75,149.50,1764800,72.712
2004-02-20,157.80,157.80,150.55,153.75,4061300,74.779
2004-02-19,156.85,160.30,155.60,158.10,4374700,76.894
2004-02-18,159.00,160.45,155.10,156.60,1790600,76.165
2004-02-17,158.00,160.00,151.50,159.15,2873200,77.405
2004-02-16,154.00,160.80,152.15,158.05,3936900,76.87
2004-02-13,147.35,154.20,146.00,153.35,7955400,74.584
2004-02-12,143.40,148.35,142.40,147.45,5736500,71.715
2004-02-11,139.60,143.45,139.00,141.80,3405800,68.967
2004-02-10,139.90,144.80,136.00,138.10,5186800,67.167
2004-02-09,142.50,142.50,134.20,137.50,3809200,66.875
2004-02-06,129.70,140.70,129.00,139.65,6162300,67.921
2004-02-05,131.85,132.75,126.50,128.35,2340900,62.425
2004-02-04,128.95,134.45,126.65,131.20,2945100,63.811
2004-02-03,134.70,137.50,127.00,128.15,2813500,62.328
2004-01-30,140.65,142.20,133.80,134.85,2498500,65.586
2004-01-29,137.90,140.00,133.25,138.80,4248500,67.508
2004-01-28,147.70,147.70,136.15,140.00,4668500,68.091
2004-01-27,128.40,152.00,128.00,147.65,13559000,71.812
2004-01-23,124.00,127.00,121.15,126.75,2258800,61.647
2004-01-22,124.50,129.80,119.70,122.20,4066600,59.434
2004-01-21,121.00,127.20,119.00,124.15,7091900,60.382
2004-01-20,117.00,125.60,116.10,118.40,8355700,57.586
2004-01-19,115.50,116.00,108.35,112.25,4202600,54.595
2004-01-16,118.50,123.00,113.10,114.25,4174700,55.567
2004-01-15,130.00,130.00,113.80,119.90,4813000,58.315
2004-01-14,120.45,125.75,120.00,121.90,3382300,59.288
2004-01-13,120.60,121.35,116.00,119.05,1569000,57.902
2004-01-12,122.00,122.20,116.90,119.35,2033400,58.048
2004-01-09,125.90,130.00,118.65,119.95,3384100,58.34
2004-01-08,113.80,124.00,112.65,122.35,3888900,59.507
2004-01-07,112.50,116.50,109.10,111.95,2183500,54.449
